,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainTomorrow_predict
2707,10.9,20.8,0.2,4.2,11.0,270.0,28.0,270.0,112.5,15.0,17.0,56.0,49.0,1021.1,1017.8,1.0,1.0,17.3,19.1,0,0,0
2708,11.9,23.4,0.0,5.8,3.4,315.0,50.0,0.0,45.0,15.0,17.0,58.0,55.0,1019.5,1015.8,0.0,1.0,19.1,21.7,0,0,0
2709,16.7,21.4,0.0,5.6,6.4,157.5,33.0,157.5,112.5,17.0,20.0,57.0,62.0,1022.1,1021.4,7.0,7.0,21.0,18.7,0,0,0
2710,16.8,22.9,0.0,5.6,9.6,72.5,33.0,270.0,90.0,6.0,24.0,68.0,65.0,1026.4,1022.8,4.0,1.0,19.9,21.7,0,0,0
2711,16.5,23.0,0.0,4.8,10.5,157.5,33.0,337.5,72.5,4.0,24.0,57.0,57.0,1033.4,1031.8,1.0,1.0,21.3,21.1,0,0,0
2712,14.2,27.5,0.0,7.2,11.1,90.0,22.0,270.0,90.0,13.0,11.0,62.0,47.0,1030.6,1024.7,0.0,1.0,21.5,27.3,0,0,0
2713,19.8,33.8,0.0,8.0,8.2,247.5,46.0,270.0,270.0,4.0,28.0,28.0,13.0,1023.4,1021.8,7.0,7.0,26.4,32.6,0,0,0
2714,16.1,37.0,0.0,11.0,11.4,180.0,20.0,292.5,90.0,11.0,11.0,42.0,16.0,1024.0,1021.1,1.0,7.0,21.1,35.6,0,0,0
2715,20.3,32.3,0.0,8.6,11.4,22.5,43.0,292.5,72.5,15.0,17.0,37.0,26.0,1023.2,1019.7,1.0,1.0,23.8,30.6,0,0,0
2716,19.7,21.5,0.0,13.2,1.3,202.5,67.0,157.5,135.0,39.0,26.0,61.0,56.0,1029.6,1033.6,5.0,7.0,20.3,19.0,0,0,1
2717,17.0,21.1,0.0,6.6,2.2,72.5,35.0,112.5,90.0,13.0,20.0,53.0,57.0,1038.8,1036.0,7.0,7.0,18.5,19.9,0,0,0
2718,16.8,22.7,0.0,5.4,8.7,72.5,43.0,0.0,45.0,15.0,24.0,51.0,51.0,1034.4,1029.7,7.0,5.0,20.1,22.0,0,0,0
2719,15.7,24.3,0.0,6.8,9.5,90.0,24.0,135.0,90.0,2.0,17.0,62.0,60.0,1028.9,1025.8,1.0,4.0,21.2,22.3,0,0,0
2720,15.0,24.3,0.0,5.6,6.4,270.0,41.0,292.5,72.5,9.0,11.0,77.0,65.0,1022.7,1018.6,6.0,7.0,18.7,21.4,0,1,0
2721,16.5,29.5,3.6,5.0,9.6,157.5,43.0,247.5,45.0,11.0,19.0,50.0,55.0,1016.7,1012.4,1.0,6.0,22.7,23.4,1,1,0
2722,17.5,20.4,1.6,7.8,0.8,202.5,37.0,180.0,112.5,20.0,20.0,82.0,77.0,1022.3,1022.3,4.0,8.0,18.3,19.8,1,1,1
2723,16.9,23.3,3.4,1.4,8.3,45.0,37.0,270.0,45.0,6.0,20.0,75.0,60.0,1026.8,1025.2,7.0,1.0,20.1,22.7,1,0,0
2724,16.3,24.0,0.0,7.0,12.0,45.0,44.0,22.5,72.5,13.0,30.0,65.0,63.0,1026.2,1022.0,1.0,0.0,21.6,23.1,0,0,0
2725,17.3,27.5,0.0,6.8,11.9,22.5,43.0,112.5,90.0,6.0,20.0,60.0,52.0,1021.7,1018.7,0.0,1.0,23.3,27.3,0,0,0
2726,19.1,26.0,0.0,9.8,9.7,157.5,31.0,157.5,112.5,17.0,15.0,66.0,64.0,1023.1,1021.4,1.0,4.0,21.5,23.0,0,1,0
2727,18.8,23.2,1.4,7.2,3.8,157.5,35.0,135.0,90.0,17.0,15.0,69.0,56.0,1029.2,1027.9,8.0,7.0,19.5,22.1,1,0,0
2728,19.4,24.6,0.2,4.2,8.2,45.0,39.0,0.0,72.5,11.0,24.0,81.0,54.0,1026.6,1022.4,7.0,4.0,21.8,24.4,0,0,0
2729,18.7,26.8,0.4,6.8,7.7,270.0,35.0,135.0,72.5,6.0,15.0,60.0,55.0,1020.6,1016.3,2.0,2.0,23.7,26.0,0,0,0
2730,19.7,27.9,1.0,7.6,3.4,22.5,31.0,292.5,270.0,2.0,9.0,58.0,43.0,1013.8,1011.5,4.0,7.0,24.5,26.3,0,1,0
2731,18.6,20.5,8.4,5.0,0.7,180.0,61.0,180.0,202.5,11.0,31.0,89.0,74.0,1011.4,1010.3,7.0,7.0,19.6,20.1,1,1,1
2732,14.5,21.4,14.8,2.8,3.4,202.5,41.0,202.5,202.5,19.0,17.0,70.0,55.0,1022.1,1021.6,7.0,7.0,16.6,19.4,1,0,1
2733,12.9,22.3,0.2,4.6,12.0,72.5,39.0,292.5,72.5,13.0,26.0,62.0,54.0,1024.4,1020.9,5.0,1.0,17.8,20.7,0,0,0
2734,15.2,24.9,0.0,7.4,10.2,45.0,43.0,90.0,45.0,7.0,19.0,62.0,59.0,1022.1,1017.8,2.0,3.0,21.1,22.3,0,0,0
2735,17.5,29.4,0.0,7.0,5.2,247.5,69.0,112.5,247.5,9.0,13.0,54.0,53.0,1014.4,1015.1,3.0,7.0,24.6,22.2,0,1,0
2736,15.5,19.6,7.6,7.8,2.0,180.0,54.0,180.0,157.5,19.0,30.0,65.0,47.0,1025.8,1025.8,8.0,7.0,16.5,19.3,1,0,1
2737,13.4,21.2,0.4,3.8,8.2,157.5,31.0,270.0,90.0,9.0,20.0,70.0,45.0,1025.3,1022.5,7.0,5.0,16.4,20.6,0,0,0
2738,15.7,23.0,0.0,5.4,11.4,90.0,31.0,292.5,90.0,7.0,22.0,55.0,40.0,1023.6,1022.1,5.0,1.0,18.2,21.9,0,0,0
2739,14.1,23.1,0.0,8.0,9.3,72.5,39.0,270.0,45.0,7.0,24.0,59.0,48.0,1023.8,1020.8,1.0,7.0,19.0,21.8,0,0,0
2740,17.1,24.2,0.0,8.0,5.7,45.0,48.0,45.0,45.0,19.0,28.0,59.0,61.0,1021.8,1018.6,7.0,8.0,22.2,22.5,0,0,0
2741,17.5,26.8,0.0,7.8,9.0,45.0,44.0,90.0,45.0,15.0,17.0,67.0,59.0,1015.2,1010.6,1.0,3.0,21.9,25.4,0,1,0
2742,18.2,30.7,26.0,6.6,9.1,247.5,46.0,315.0,90.0,13.0,15.0,75.0,53.0,1011.2,1009.0,5.0,5.0,21.6,26.4,1,1,0
2743,18.6,20.0,1.4,6.8,0.0,180.0,35.0,157.5,135.0,19.0,17.0,91.0,89.0,1017.0,1016.5,8.0,8.0,19.0,19.2,1,1,1
2744,17.1,19.6,3.8,1.4,0.0,90.0,56.0,112.5,90.0,24.0,31.0,91.0,83.0,1017.6,1016.3,8.0,8.0,19.5,19.4,1,1,1
2745,16.0,23.4,13.0,0.0,0.7,72.5,50.0,45.0,45.0,30.0,26.0,94.0,80.0,1014.8,1010.5,8.0,8.0,18.2,20.5,1,1,1
2746,18.2,28.3,11.6,3.2,5.2,180.0,33.0,270.0,45.0,9.0,13.0,77.0,87.0,1007.7,1006.3,4.0,7.0,23.3,20.5,1,1,1
2747,18.4,24.6,10.0,5.6,5.3,157.5,46.0,112.5,112.5,9.0,28.0,69.0,69.0,1012.3,1012.3,3.0,7.0,22.5,21.8,1,0,1
2748,16.2,21.7,0.4,7.2,4.6,202.5,46.0,202.5,157.5,17.0,26.0,67.0,65.0,1020.7,1020.0,7.0,6.0,18.0,20.4,0,0,0
2749,13.7,23.3,0.0,6.4,12.3,90.0,30.0,270.0,90.0,11.0,17.0,59.0,48.0,1021.3,1017.5,5.0,1.0,19.5,21.8,0,0,0
2750,15.2,25.6,0.0,6.0,11.3,72.5,30.0,180.0,72.5,2.0,19.0,61.0,45.0,1016.0,1013.5,3.0,7.0,20.6,24.8,0,0,0
2751,18.9,23.9,0.0,8.6,0.0,202.5,31.0,180.0,112.5,13.0,11.0,82.0,66.0,1020.3,1020.3,7.0,7.0,20.0,22.1,0,1,1
2752,18.3,25.5,2.4,0.0,4.2,22.5,43.0,22.5,72.5,17.0,17.0,53.0,69.0,1020.4,1018.0,7.0,8.0,23.5,22.2,1,0,1
2753,18.0,28.8,0.4,8.4,7.4,202.5,48.0,270.0,45.0,7.0,6.0,63.0,60.0,1013.1,1009.8,1.0,7.0,22.7,23.3,0,1,0
2754,17.7,20.1,18.2,9.0,0.0,157.5,33.0,180.0,112.5,15.0,19.0,81.0,70.0,1014.4,1013.4,8.0,8.0,18.7,18.9,1,1,1
2755,14.9,20.9,29.6,2.2,0.8,202.5,46.0,157.5,180.0,24.0,19.0,64.0,70.0,1017.7,1017.4,7.0,7.0,18.2,18.5,1,1,1
2756,14.3,22.6,5.0,4.4,13.0,112.5,31.0,157.5,112.5,17.0,20.0,56.0,43.0,1020.0,1018.0,5.0,1.0,19.1,21.7,1,0,0
2757,14.4,25.1,0.0,8.0,12.6,22.5,44.0,270.0,45.0,6.0,22.0,55.0,46.0,1019.1,1016.0,0.0,2.0,20.2,23.7,0,0,0
2758,17.4,36.5,0.0,11.0,13.0,202.5,57.0,270.0,270.0,11.0,22.0,45.0,17.0,1013.6,1009.7,5.0,1.0,25.1,35.6,0,0,0
2759,18.8,31.2,0.0,10.4,12.5,202.5,28.0,270.0,90.0,9.0,17.0,62.0,54.0,1015.0,1011.7,1.0,4.0,23.1,28.6,0,0,0
2760,21.4,40.9,0.0,8.8,12.4,270.0,54.0,225.0,292.5,2.0,28.0,63.0,13.0,1012.5,1006.3,1.0,1.0,25.2,40.7,0,0,0
2761,20.3,22.1,0.0,14.6,0.3,180.0,54.0,135.0,135.0,13.0,24.0,65.0,56.0,1015.6,1017.3,7.0,7.0,20.8,20.7,0,0,1
2762,19.0,22.4,0.0,6.2,2.7,22.5,33.0,90.0,72.5,17.0,17.0,59.0,58.0,1019.7,1016.7,7.0,8.0,19.8,20.8,0,0,0
2763,17.1,26.5,0.0,3.8,11.5,157.5,52.0,292.5,135.0,11.0,30.0,60.0,52.0,1011.9,1010.8,1.0,2.0,22.4,25.4,0,0,0
2764,18.7,25.2,0.0,8.0,11.4,45.0,52.0,72.5,45.0,13.0,28.0,57.0,55.0,1017.4,1014.1,4.0,1.0,23.6,23.0,0,0,0
2765,17.3,32.7,0.0,9.0,0.0,22.5,50.0,270.0,22.5,9.0,24.0,62.0,44.0,1013.1,1007.4,1.0,0.0,22.4,28.7,0,0,0
2766,22.4,37.8,0.0,12.6,9.6,270.0,74.0,337.5,270.0,28.0,35.0,31.0,14.0,999.8,1000.0,1.0,2.0,32.4,36.0,0,0,0
2767,16.5,22.6,0.6,14.6,7.1,72.5,37.0,135.0,112.5,4.0,22.0,54.0,60.0,1016.1,1013.8,7.0,4.0,21.1,21.6,0,0,0
2768,19.1,23.8,0.0,7.4,0.3,72.5,37.0,72.5,45.0,20.0,17.0,69.0,55.0,1016.7,1016.0,8.0,8.0,21.5,22.5,0,0,0
2769,19.9,26.0,0.0,6.4,7.1,72.5,43.0,22.5,45.0,17.0,22.0,80.0,65.0,1013.7,1009.7,7.0,2.0,21.1,25.1,0,0,0
2770,18.2,26.3,0.2,7.4,11.1,180.0,48.0,247.5,90.0,7.0,22.0,65.0,65.0,1012.4,1008.7,4.0,1.0,21.1,23.8,0,0,0
2771,19.0,33.3,0.0,8.0,10.4,180.0,63.0,112.5,45.0,9.0,31.0,58.0,34.0,1010.3,1006.7,1.0,5.0,26.3,32.0,0,0,0
2772,19.2,22.8,0.0,14.2,5.3,157.5,61.0,180.0,180.0,22.0,35.0,66.0,59.0,1015.1,1017.0,7.0,7.0,21.0,19.4,0,0,0
2773,17.1,21.7,0.0,9.2,8.1,112.5,31.0,112.5,112.5,11.0,20.0,52.0,49.0,1027.1,1026.0,7.0,5.0,19.4,20.3,0,0,0
2774,14.6,23.6,0.0,6.4,9.3,90.0,28.0,292.5,90.0,6.0,19.0,53.0,44.0,1026.3,1024.1,4.0,3.0,20.3,22.8,0,0,0
2775,15.5,24.9,0.0,8.0,0.0,45.0,39.0,270.0,45.0,7.0,20.0,56.0,52.0,1022.6,1018.9,1.0,1.0,21.0,24.1,0,0,0
2776,16.6,25.8,0.0,9.0,12.7,72.5,35.0,135.0,72.5,7.0,24.0,58.0,46.0,1020.5,1017.8,3.0,5.0,23.0,24.9,0,0,0
2777,18.8,25.5,0.0,9.2,7.9,90.0,39.0,112.5,90.0,9.0,22.0,61.0,57.0,1021.4,1019.9,7.0,7.0,23.2,24.1,0,0,0
2778,20.9,25.0,0.0,7.6,0.3,45.0,43.0,45.0,72.5,11.0,17.0,68.0,64.0,1018.6,1015.8,7.0,7.0,22.7,24.4,0,0,1
2779,21.3,33.3,0.8,4.6,8.6,180.0,61.0,22.5,72.5,7.0,17.0,70.0,58.0,1014.2,1012.1,5.0,3.0,24.6,27.5,0,1,0
2780,20.2,25.5,15.2,10.0,6.4,202.5,44.0,180.0,90.0,7.0,19.0,80.0,63.0,1015.9,1011.7,7.0,3.0,21.3,25.0,1,0,0
2781,21.2,35.3,0.2,6.4,8.8,270.0,59.0,270.0,292.5,17.0,30.0,66.0,13.0,1005.8,1001.1,3.0,7.0,24.4,34.7,0,0,0
2782,18.4,22.6,0.0,12.2,5.8,112.5,39.0,90.0,112.5,15.0,28.0,57.0,50.0,1014.7,1015.1,3.0,4.0,20.8,21.4,0,0,0
2783,18.2,24.4,0.0,7.6,6.5,45.0,48.0,45.0,45.0,19.0,30.0,58.0,56.0,1019.3,1016.1,5.0,7.0,21.4,23.2,0,0,0
2784,18.3,29.6,0.0,8.0,13.1,72.5,28.0,292.5,90.0,9.0,19.0,63.0,59.0,1015.4,1013.4,3.0,3.0,23.4,25.5,0,0,0
2785,20.6,26.9,0.0,10.0,5.7,72.5,43.0,72.5,72.5,11.0,22.0,72.0,65.0,1015.3,1012.5,6.0,8.0,23.1,25.0,0,0,0
2786,21.1,23.4,0.6,5.4,1.8,157.5,80.0,45.0,0.0,22.0,13.0,87.0,82.0,1014.8,1016.7,7.0,8.0,22.9,18.2,0,1,1
2787,16.6,26.1,9.8,0.0,12.0,90.0,37.0,292.5,90.0,9.0,24.0,70.0,60.0,1018.5,1016.9,4.0,1.0,21.6,24.6,1,0,0
2788,19.0,27.5,0.0,13.6,12.3,22.5,46.0,90.0,72.5,15.0,30.0,58.0,53.0,1016.8,1014.0,0.0,1.0,24.5,27.1,0,0,0
2789,20.3,29.0,0.0,9.4,13.2,45.0,52.0,112.5,45.0,9.0,20.0,59.0,53.0,1014.6,1012.8,1.0,1.0,26.3,27.5,0,0,0
2790,19.9,30.3,0.0,13.0,0.0,45.0,56.0,90.0,22.5,11.0,31.0,61.0,52.0,1013.4,1008.7,1.0,1.0,24.6,28.5,0,0,1
2791,23.6,29.1,0.0,14.0,3.6,157.5,50.0,72.5,180.0,7.0,22.0,56.0,79.0,1014.8,1017.2,6.0,8.0,27.1,21.5,0,1,1
2792,17.7,21.8,29.8,4.4,0.0,112.5,44.0,202.5,45.0,19.0,2.0,89.0,90.0,1023.2,1021.5,8.0,8.0,17.8,17.7,1,1,1
2793,17.3,23.0,34.0,3.6,4.5,112.5,31.0,135.0,112.5,13.0,22.0,65.0,59.0,1019.4,1017.7,7.0,7.0,21.8,22.0,1,0,1
2794,16.9,24.6,1.0,5.0,9.5,90.0,37.0,112.5,112.5,20.0,20.0,60.0,52.0,1019.9,1018.7,4.0,2.0,21.6,23.9,0,0,0
2795,17.5,25.2,0.0,7.0,9.6,72.5,35.0,72.5,90.0,4.0,20.0,55.0,48.0,1018.7,1015.4,5.0,4.0,21.8,24.5,0,0,0
2796,18.8,26.1,0.6,7.4,6.1,45.0,39.0,0.0,45.0,17.0,17.0,74.0,77.0,1009.7,1006.0,5.0,7.0,22.7,23.4,0,1,0
2797,17.1,23.0,1.8,8.8,5.7,180.0,59.0,157.5,180.0,22.0,28.0,74.0,47.0,1016.7,1018.4,8.0,1.0,17.1,22.3,1,1,0
2798,15.3,22.6,2.6,5.8,4.8,202.5,44.0,225.0,157.5,20.0,24.0,78.0,50.0,1023.7,1023.0,7.0,7.0,16.7,21.6,1,0,0
2799,15.4,24.9,0.2,7.4,12.5,157.5,35.0,135.0,112.5,20.0,22.0,51.0,38.0,1022.4,1020.7,6.0,1.0,21.2,24.1,0,0,0
2800,15.0,25.6,0.0,7.4,13.1,112.5,26.0,315.0,90.0,6.0,19.0,60.0,50.0,1019.9,1018.7,0.0,1.0,20.2,23.7,0,0,0
2801,17.4,26.7,0.0,8.0,12.7,0.0,0.0,292.5,90.0,9.0,24.0,62.0,52.0,1019.4,1016.8,1.0,5.0,21.3,24.2,0,0,0
2802,17.9,25.6,0.0,11.0,12.3,90.0,35.0,202.5,90.0,2.0,28.0,57.0,52.0,1016.4,1013.7,6.0,4.0,22.9,24.2,0,0,0
2803,18.0,25.4,0.0,6.8,3.3,112.5,28.0,0.0,112.5,0.0,19.0,60.0,51.0,1013.4,1012.3,7.0,7.0,22.3,23.5,0,0,0
2804,20.2,24.6,0.0,8.0,0.0,135.0,44.0,157.5,135.0,20.0,22.0,63.0,84.0,1015.2,1014.7,8.0,8.0,22.2,19.9,0,1,1
2805,18.6,23.6,15.0,6.4,0.7,112.5,46.0,112.5,112.5,6.0,7.0,86.0,89.0,1016.8,1016.3,8.0,8.0,18.8,19.1,1,1,1
2806,17.8,20.3,34.2,0.0,0.0,112.5,54.0,135.0,135.0,26.0,26.0,87.0,87.0,1016.5,1014.6,8.0,8.0,19.1,19.5,1,1,1
2807,17.4,18.6,51.4,8.0,0.0,135.0,48.0,135.0,157.5,19.0,20.0,92.0,91.0,1012.3,1011.6,8.0,8.0,18.2,17.9,1,1,1
2808,16.5,24.4,41.4,2.0,7.6,0.0,0.0,202.5,202.5,22.0,24.0,91.0,66.0,1014.0,1015.8,7.0,7.0,18.1,21.0,1,0,0
2809,15.5,25.4,0.4,6.6,12.1,0.0,0.0,315.0,90.0,4.0,19.0,58.0,53.0,1020.1,1019.0,0.0,1.0,20.6,24.1,0,0,0
2810,18.5,25.5,0.0,7.0,8.6,72.5,31.0,0.0,90.0,2.0,22.0,71.0,52.0,1021.9,1018.8,5.0,6.0,21.2,24.5,0,0,0
2811,18.5,27.1,0.0,8.0,12.2,72.5,41.0,270.0,72.5,9.0,26.0,67.0,53.0,1020.4,1017.5,3.0,1.0,22.9,26.2,0,0,0
2812,20.5,31.6,0.0,9.0,12.1,90.0,28.0,112.5,90.0,7.0,15.0,69.0,52.0,1013.3,1009.1,1.0,1.0,24.5,31.1,0,0,0
2813,23.5,34.0,0.0,10.6,4.4,180.0,52.0,270.0,157.5,2.0,24.0,56.0,70.0,1010.4,1012.1,6.0,7.0,26.5,25.9,0,0,1
2814,21.3,31.0,0.0,6.0,11.0,45.0,37.0,22.5,90.0,4.0,28.0,69.0,59.0,1019.7,1016.2,3.0,1.0,23.2,26.7,0,0,0
2815,22.7,39.2,0.0,8.4,0.0,180.0,74.0,135.0,72.5,6.0,15.0,50.0,43.0,1011.7,1008.1,1.0,7.0,30.8,32.4,0,1,1
2816,14.3,21.7,34.0,12.2,2.7,180.0,54.0,270.0,180.0,19.0,22.0,92.0,71.0,1024.4,1024.0,8.0,7.0,14.5,19.4,1,1,1
2817,14.3,23.8,5.4,6.0,7.2,135.0,43.0,157.5,157.5,20.0,20.0,66.0,45.0,1026.9,1026.1,7.0,5.0,19.7,22.8,1,0,0
2818,16.0,26.1,0.0,5.6,11.8,135.0,33.0,157.5,112.5,13.0,22.0,71.0,49.0,1025.1,1022.6,6.0,4.0,20.4,25.1,0,0,0
2819,16.7,27.0,0.0,7.0,13.5,22.5,35.0,292.5,90.0,6.0,20.0,64.0,55.0,1020.6,1017.7,2.0,2.0,22.1,25.1,0,0,0
2820,19.2,30.2,0.0,8.0,13.0,22.5,41.0,0.0,72.5,6.0,13.0,60.0,54.0,1017.4,1013.3,3.0,3.0,24.2,29.2,0,0,0
2821,21.9,37.5,0.0,11.8,10.0,22.5,39.0,112.5,90.0,4.0,9.0,39.0,39.0,1012.6,1009.8,1.0,6.0,27.9,32.1,0,0,0
2822,23.6,33.5,0.0,11.6,6.9,225.0,61.0,225.0,72.5,4.0,20.0,66.0,48.0,1010.5,1007.4,5.0,4.0,26.2,32.3,0,1,0
2823,22.8,29.2,30.6,10.4,1.4,45.0,30.0,202.5,90.0,7.0,13.0,85.0,76.0,1011.0,1006.4,7.0,7.0,24.9,25.7,1,1,1
2824,22.3,26.0,13.0,3.4,9.5,0.0,0.0,180.0,180.0,17.0,33.0,60.0,59.0,1006.7,1008.6,3.0,6.0,25.6,25.5,1,0,0
2825,20.8,25.0,0.0,6.6,0.6,157.5,31.0,202.5,112.5,11.0,15.0,73.0,62.0,1013.4,1012.1,8.0,7.0,21.9,24.1,0,0,0
2826,21.6,25.2,0.0,4.6,0.0,0.0,0.0,90.0,90.0,13.0,13.0,73.0,64.0,1014.5,1013.3,8.0,8.0,23.2,24.7,0,0,0
2827,21.6,27.8,0.0,2.4,8.7,0.0,0.0,90.0,72.5,11.0,19.0,73.0,54.0,1017.7,1017.3,8.0,4.0,22.9,26.4,0,1,0
2828,20.8,24.9,2.2,9.8,0.5,45.0,48.0,45.0,45.0,17.0,15.0,66.0,63.0,1016.2,1014.0,6.0,8.0,24.0,24.3,1,0,1
2829,21.4,27.6,0.4,5.6,6.7,22.5,39.0,0.0,72.5,17.0,15.0,74.0,64.0,1008.2,1004.7,7.0,7.0,23.5,27.2,0,0,0
2830,22.4,28.1,0.0,5.0,8.2,315.0,65.0,22.5,112.5,11.0,6.0,72.0,86.0,1003.3,1001.9,3.0,7.0,26.3,23.2,0,1,0
2831,19.5,28.7,9.0,3.0,3.0,112.5,70.0,270.0,112.5,17.0,17.0,84.0,62.0,1004.9,1002.7,8.0,7.0,22.4,28.1,1,1,1
2832,19.7,31.1,12.8,5.8,10.0,292.5,48.0,270.0,292.5,15.0,26.0,83.0,26.0,1004.4,1003.3,1.0,5.0,22.6,31.0,1,0,0
2833,21.8,26.5,0.2,8.0,7.4,157.5,43.0,337.5,135.0,2.0,15.0,42.0,52.0,1004.2,1001.1,5.0,4.0,26.0,25.5,0,1,0
2834,17.0,27.9,2.0,5.0,12.9,135.0,33.0,292.5,112.5,17.0,24.0,62.0,45.0,1006.3,1004.0,2.0,3.0,20.9,26.6,1,0,0
2835,19.3,28.3,0.0,7.6,10.7,157.5,43.0,270.0,90.0,4.0,26.0,67.0,59.0,1003.6,1002.2,5.0,4.0,23.4,27.7,0,1,0
2836,19.1,24.8,10.8,7.6,0.8,180.0,59.0,202.5,180.0,24.0,33.0,87.0,55.0,1012.0,1012.8,8.0,7.0,19.7,23.5,1,1,1
2837,19.6,26.1,3.6,9.6,6.8,157.5,56.0,180.0,157.5,31.0,39.0,59.0,56.0,1017.4,1017.6,6.0,5.0,22.0,23.9,1,1,0
2838,19.9,27.0,1.8,8.8,8.1,157.5,37.0,135.0,112.5,20.0,20.0,75.0,49.0,1018.0,1016.9,7.0,3.0,22.8,26.4,1,0,0
2839,19.1,27.4,0.0,7.2,10.1,112.5,30.0,292.5,112.5,9.0,17.0,76.0,54.0,1018.0,1016.6,5.0,3.0,22.5,25.7,0,0,0
2840,19.0,28.0,0.0,4.6,12.6,90.0,24.0,292.5,112.5,11.0,17.0,68.0,54.0,1019.1,1017.9,2.0,1.0,23.0,27.0,0,0,0
2841,21.0,27.7,0.0,9.8,10.3,157.5,39.0,157.5,135.0,26.0,19.0,70.0,47.0,1020.7,1019.6,6.0,1.0,25.0,27.3,0,0,0
2842,19.6,28.5,0.2,7.6,12.7,45.0,43.0,270.0,72.5,11.0,22.0,68.0,46.0,1016.7,1012.9,2.0,1.0,23.2,27.6,0,0,0
2843,20.7,28.4,0.0,10.4,9.6,90.0,26.0,247.5,90.0,6.0,20.0,65.0,58.0,1015.8,1014.2,3.0,7.0,24.6,26.7,0,0,0
2844,21.5,28.8,0.0,6.4,12.0,72.5,33.0,270.0,90.0,7.0,22.0,63.0,58.0,1017.0,1015.1,2.0,1.0,25.4,27.5,0,0,0
2845,20.7,28.9,0.0,8.8,12.1,22.5,46.0,0.0,45.0,9.0,24.0,60.0,54.0,1014.6,1011.5,1.0,1.0,25.3,27.7,0,0,0
2846,21.1,32.5,0.0,9.6,10.4,157.5,48.0,45.0,157.5,2.0,4.0,58.0,53.0,1008.4,1005.3,1.0,5.0,26.2,31.5,0,0,0
2847,22.3,29.3,0.0,8.0,6.9,225.0,31.0,270.0,112.5,15.0,20.0,75.0,62.0,1011.8,1007.7,7.0,3.0,24.1,27.4,0,0,0
2848,21.5,27.9,0.0,7.0,10.8,157.5,48.0,202.5,135.0,17.0,31.0,36.0,51.0,1009.1,1008.8,1.0,2.0,25.3,25.6,0,0,0
2849,19.5,26.0,0.0,8.8,10.4,157.5,39.0,202.5,112.5,22.0,22.0,57.0,34.0,1011.4,1008.4,3.0,1.0,20.5,25.5,0,0,0
2850,18.3,26.4,0.0,8.0,11.7,90.0,30.0,202.5,112.5,11.0,19.0,59.0,47.0,1009.8,1008.7,3.0,1.0,22.9,26.1,0,0,0
2851,20.5,29.4,0.0,8.0,11.1,72.5,35.0,315.0,72.5,9.0,20.0,70.0,60.0,1012.4,1009.8,4.0,1.0,23.7,28.6,0,0,0
2852,23.1,29.3,0.0,9.4,5.9,180.0,52.0,202.5,180.0,24.0,26.0,75.0,52.0,1017.7,1018.2,7.0,5.0,24.6,28.8,0,1,0
2853,21.4,27.0,6.0,8.2,4.8,90.0,37.0,180.0,112.5,9.0,13.0,89.0,67.0,1025.4,1024.6,6.0,4.0,21.9,26.6,1,1,0
2854,20.8,28.8,1.2,3.8,11.6,72.5,39.0,270.0,72.5,11.0,24.0,71.0,59.0,1025.4,1022.0,1.0,6.0,24.3,28.0,1,0,0
2855,21.8,29.7,0.0,9.4,12.4,22.5,43.0,0.0,72.5,9.0,22.0,62.0,51.0,1021.3,1017.7,1.0,1.0,25.4,28.2,0,0,0
2856,20.9,29.5,0.0,11.0,12.3,22.5,46.0,22.5,72.5,11.0,26.0,60.0,58.0,1016.1,1012.9,0.0,1.0,26.1,28.4,0,0,0
2857,21.9,32.8,0.0,8.4,12.2,22.5,44.0,45.0,90.0,7.0,17.0,62.0,45.0,1012.4,1009.3,0.0,0.0,26.1,32.2,0,0,0
2858,23.2,27.8,0.0,12.2,5.2,180.0,63.0,202.5,135.0,28.0,22.0,67.0,60.0,1014.9,1015.5,1.0,7.0,25.4,26.7,0,0,0
2859,22.5,27.5,0.0,6.0,10.0,112.5,33.0,112.5,112.5,17.0,22.0,60.0,55.0,1019.3,1019.0,7.0,5.0,26.0,25.2,0,0,0
2860,20.7,28.1,0.0,8.0,10.1,90.0,28.0,270.0,90.0,11.0,17.0,62.0,53.0,1018.8,1017.2,1.0,1.0,23.7,26.3,0,0,0
2861,20.5,27.7,0.0,11.2,5.7,112.5,31.0,270.0,135.0,9.0,20.0,73.0,60.0,1021.2,1020.4,7.0,5.0,23.0,27.5,0,0,0
2862,21.3,28.2,0.0,4.2,7.7,72.5,33.0,90.0,72.5,4.0,26.0,72.0,47.0,1022.0,1019.9,4.0,1.0,23.6,27.6,0,0,0
2863,20.3,28.8,0.0,7.8,10.7,22.5,50.0,22.5,72.5,13.0,30.0,59.0,52.0,1021.1,1018.9,7.0,7.0,25.1,28.1,0,0,0
2864,22.2,28.7,0.0,8.2,10.2,45.0,46.0,22.5,45.0,4.0,26.0,71.0,58.0,1021.3,1019.4,3.0,4.0,25.2,28.4,0,0,0
2865,22.8,28.3,0.0,9.6,10.1,45.0,39.0,0.0,45.0,20.0,24.0,70.0,53.0,1022.0,1020.1,7.0,2.0,24.9,26.9,0,0,0
